Na I;Na II;H I;O I;O II;N II;Si II;Cu I;Ca II;C II;Type
156381.3104;3303.049631;7734.425425;5681.344458;6429.167274;7051.218596;91960.77413;0;0;0;1
18134.27426;7110.329557;10897.35292;4371.397515;6449.755442;13188.19271;48889.4042;0;0;0;1
66931.57625;3841.870726;3953.172154;3691.938031;1679.984026;8747.362463;43577.8366;0;0;0;1
73984.30615;10236.21797;11574.98143;7869.783322;12078.30904;21091.46846;19090.68313;0;0;0;1
60237.14087;3510.620822;4609.976056;6230.450615;12080.29661;35232.67886;92610.29656;0;0;0;1
75473.94564;9495.692318;894.7350616;16391.04591;3311.979732;8134.210683;9363.75098;0;0;0;1
24616.79033;3598.024837;9693.798957;3226.465178;5301.599653;26941.35357;49567.07222;0;0;0;1
59029.67933;773.1264042;15283.88198;3695.084584;3910.962833;8448.908084;85492.90359;0;0;0;1
88296.08993;10000.52542;22919.85937;5998.919481;398.4972795;19606.5285;52814.80402;0;0;0;1
117517.6686;5730.214062;1231.423505;7271.549014;5579.686333;18117.44294;55982.67032;0;0;0;1
19400.09361;8950.30537;16321.98516;1442.244751;1753.960572;6953.021434;9998.282294;0;0;0;1
211309.9964;6409.027551;6420.177127;3676.544273;12038.7395;8909.801689;2656.643905;0;0;0;1
17736.01348;2390.847853;2547.755914;6489.057725;6567.602304;11083.02546;34702.33828;0;0;0;1
18005.55128;6464.239078;11732.30506;2258.768495;8861.687462;4561.507375;23846.33888;0;0;0;1
79643.43105;2908.486755;13135.0078;8176.196363;2870.759614;52754.23393;37218.69955;0;0;0;1
156433.7215;5321.593322;7435.841288;9034.212022;15298.95154;19661.44565;50462.85685;0;0;0;1
20449.46837;9657.994767;6852.1894;3092.728168;5728.537259;16384.40681;50557.30709;0;0;0;1
13587.18089;3949.518777;572.7185775;4440.148739;8196.34362;37305.86185;24973.90639;0;0;0;1
44137.02019;1005.376776;5285.351549;17071.14675;4818.135013;24127.19277;2445.93769;0;0;0;1
80788.88336;1342.932298;12901.14517;5562.609166;8990.810915;41740.00939;18495.71818;0;0;0;1
27058.64266;2835.182803;15834.61677;7642.50871;10236.5216;30967.08062;842.4703352;0;0;0;1
74298.21272;6530.970851;6382.531628;14891.38252;2775.370177;30736.33616;23652.35413;0;0;0;1
101517.8482;3187.92798;2725.525488;5494.127165;4913.114117;11533.02864;396.624015;0;0;0;1
12705.63483;2636.04092;10235.67721;12066.8755;11692.29362;4711.051367;4519.883456;0;0;0;1
57470.92469;3393.449531;14857.30537;1549.639156;2566.047383;23134.44252;46177.5851;0;0;0;1
3470.58439;5001.457465;14792.27663;7190.979494;3685.421938;13660.7663;71747.85734;0;0;0;1
78398.8516;5210.595608;5434.826173;4490.034741;1771.889321;14836.17261;45227.13735;0;0;0;1
135233.668;676.3369803;6689.199624;2241.590724;225.8391183;43216.15506;3467.456645;0;0;0;1
50824.83691;3400.906703;6960.908847;7525.054289;1596.464845;42147.24977;39225.80757;0;0;0;1
70198.38768;9104.183206;13563.49637;2153.972672;7546.698752;13480.80651;30425.39491;0;0;0;1
45431.78594;3485.338446;19254.43682;11165.38425;9834.26269;2946.26768;45643.9026;0;0;0;1
86355.53057;9482.907508;12340.13591;2719.313712;13864.10956;30065.01544;62940.99599;0;0;0;1
29365.73803;3657.73642;7516.85178;1602.359612;1495.566489;27293.09115;3092.482282;0;0;0;1
10523.73999;4162.712653;11789.93229;15357.4312;2696.911352;16106.96111;29435.80137;0;0;0;1
79759.12381;1678.397854;26422.32432;4697.504607;4989.113494;45567.60444;21304.81988;0;0;0;1
135916.4841;1037.809266;16444.92357;3413.049683;4361.751416;12900.96126;12293.72039;0;0;0;1
11395.44921;6325.877567;4119.415445;5710.495315;6872.162752;12855.42135;47363.10313;0;0;0;1
6429.561606;1903.893286;9978.469008;16990.6602;6950.480138;19243.97831;2098.304439;0;0;0;1
122473.276;6355.61593;1309.971505;17187.78707;3967.005939;7677.284941;4906.706359;0;0;0;1
56972.39552;10050.85467;18947.26457;859.7965561;1285.236571;15015.7531;56590.55992;0;0;0;1
23269.42838;1403.586244;4785.198765;17380.15374;973.379458;39335.94489;70890.347;0;0;0;1
5616.937521;7114.992255;13162.95538;1179.107514;4425.134556;37196.38303;58419.33936;0;0;0;1
46918.52791;5354.043194;15343.58523;1103.564753;7557.136319;11938.35142;50539.45713;0;0;0;1
12020.79856;1677.433611;9812.171614;4439.439589;1317.971336;25292.62297;63277.74525;0;0;0;1
17417.62386;4938.611849;9095.205192;2365.117487;1146.951738;32289.662;20395.87863;0;0;0;1
32642.05117;895.4671139;1072.710411;985.9341784;6657.182168;11034.12021;24370.28645;0;0;0;1
164670.3241;7545.665896;10548.22991;3758.163443;2241.627685;9687.43426;10571.3319;0;0;0;1
6070.848556;5373.244977;5594.705969;10019.36416;9776.605898;12813.224;47474.16057;0;0;0;1
156957.4811;1822.663579;1434.138387;15558.72675;10997.53506;20702.43169;46988.86583;0;0;0;1
91671.62881;514.1362639;10324.12841;3391.209285;13064.70532;45213.34483;44763.41333;0;0;0;1
46866.97326;7615.983368;173.5109068;1158.063137;1781.934171;21704.61038;10453.58405;0;0;0;1
138386.8193;12746.73079;6389.697641;1486.617039;9645.721963;234.7107494;13357.35217;0;0;0;1
21440.15661;5486.378458;10559.31674;8085.023871;63.91345299;45741.01789;10313.81187;0;0;0;1
48799.62572;8301.10768;3272.031387;571.6652122;7165.202278;35854.85105;24345.11886;0;0;0;1
129765.3187;3977.480324;6229.505333;5199.87126;14676.95071;35330.48659;89368.47825;0;0;0;1
50380.04706;2474.975437;16314.69555;14977.9142;1872.208316;16100.92196;11533.58103;0;0;0;1
4342.264162;1982.717888;5003.652377;8084.263835;108.3477828;20348.89668;55957.55225;0;0;0;1
47508.9592;1242.217789;20845.20649;159.1998338;5661.891049;30339.25446;86779.90852;0;0;0;1
143165.8674;3648.524251;25450.66006;3626.839316;9957.059841;14360.76683;35275.59821;0;0;0;1
1591.95004;1985.678084;21867.01096;17279.52818;2843.746613;23309.83716;20370.38135;0;0;0;1
88190.54939;3749.310038;8233.364486;7064.900704;4542.75773;23198.52637;118089.3507;0;0;0;1
5926.734612;4392.755723;4498.470279;10878.66109;8354.34061;28061.04391;21852.47373;0;0;0;1
18802.81497;2793.107637;1358.296231;4095.321951;1963.61232;2298.859667;10967.06394;0;0;0;1
53499.15788;1382.952387;16377.52697;2726.255664;2163.243403;46822.38461;72232.68909;0;0;0;1
74837.29109;777.0409516;12324.12922;9505.832476;2913.403381;4264.308977;72890.47161;0;0;0;1
150099.8003;3781.320038;10737.10067;103.6662882;9012.126184;29389.71341;90622.87498;0;0;0;1
100105.4663;8762.346198;8650.783063;10381.87337;2784.03313;4001.326082;39306.15594;0;0;0;1
134623.9504;863.2387892;18601.60279;2191.621295;1352.648879;42530.40797;69283.39412;0;0;0;1
18607.66982;2619.533529;15819.6089;1694.956342;1852.000469;38088.25374;25297.67529;0;0;0;1
54705.70365;10543.25337;23954.68188;14312.63478;12545.77055;9851.865614;36686.64572;0;0;0;1
9488.190804;5624.912041;14749.16185;11534.70494;2712.410572;48376.1245;54585.52109;0;0;0;1
23773.30493;2692.127801;2744.0703;11190.72899;957.3741774;2536.573871;7493.040331;0;0;0;1
34047.56444;6746.246233;22125.44899;3228.523394;2720.874631;25681.19609;20272.55789;0;0;0;1
15763.31916;6305.610839;8917.332458;8518.882163;4882.424271;12107.05159;82688.665;0;0;0;1
76114.13868;10672.94399;4088.356794;1844.559066;12791.13739;5595.890696;50561.46988;0;0;0;1
127814.0832;730.0637111;20606.6425;6407.918202;7739.95885;18089.83315;36641.73664;0;0;0;1
103326.8518;2055.310599;5245.813825;6988.586148;13080.58054;25578.17795;19123.45898;0;0;0;1
35538.86725;5591.231167;7480.161819;12523.29942;590.9206161;19450.90973;12143.79544;0;0;0;1
112815.8056;387.904893;6639.533874;3496.924778;2335.908389;15069.02648;18666.49473;0;0;0;1
72768.10282;3073.912466;4555.35505;361.4896289;8252.819933;37108.71137;26704.49184;0;0;0;1
55893.32635;41.22886779;7279.542336;19290.18616;507.6714197;31513.45656;29532.72417;0;0;0;1
11906.03802;5584.655561;7824.274914;2669.603059;500.4371649;41293.08579;27917.91942;0;0;0;1
77895.93518;2031.673778;3093.561043;18978.92147;2294.894136;33868.59485;50642.51655;0;0;0;1
73302.47263;8638.454903;5047.992965;6777.940987;7668.846293;5653.789326;1916.044004;0;0;0;1
17772.12525;11077.85286;4152.607755;13417.31637;15092.13235;24749.09901;32068.22599;0;0;0;1
153154.857;6490.658126;27482.91319;7547.748303;16551.67246;15059.62398;26785.75511;0;0;0;1
60499.15984;10985.65511;7588.332614;5859.984155;14249.40156;21855.12337;45984.50838;0;0;0;1
27097.54056;4634.338538;18929.36931;9043.299313;8197.889115;12303.14721;60405.3661;0;0;0;1
51068.29134;9498.405009;3853.764336;2135.568025;13947.7347;42882.00524;30444.22709;0;0;0;1
84230.38067;8103.441844;1568.327051;3548.111928;3993.009905;32120.37005;41863.7945;0;0;0;1
188391.9121;2805.307353;4684.219361;15338.66158;1232.653711;6277.568828;84599.52297;0;0;0;1
68681.61135;5047.541572;19455.99693;513.0005734;13340.14204;3397.33116;39113.18339;0;0;0;1
107016.9606;1994.88193;14894.2941;2107.523993;6865.655169;30240.8014;12153.81051;0;0;0;1
66139.69537;7554.883987;19059.39446;7292.099505;1772.386845;7574.65772;46327.35315;0;0;0;1
100852.4224;8529.644011;10595.20759;9650.877695;2267.607635;18819.32658;1719.635783;0;0;0;1
138149.5881;9834.821843;4595.946576;14977.61152;7588.504296;8729.901342;14538.07328;0;0;0;1
5915.498275;6288.416801;16743.84633;7766.722915;4271.255579;29692.25522;47214.13817;0;0;0;1
104382.1721;150.3051724;4174.688141;8056.210995;6076.7827;18930.24897;14465.12283;0;0;0;1
50026.55945;3478.651492;7196.789264;4058.534828;9427.106024;22097.945;59488.05;0;0;0;1
97113.89866;5550.836886;212.0455179;8.817130971;5074.797453;28803.99663;78964.50173;0;0;0;1
82511.96446;6682.44418;10772.74282;11458.00175;210.7216639;24164.6322;11590.47099;0;0;0;1
60597.00434;4829.73335;3165.454059;5723.916789;3577.181779;33293.95057;132177.4454;0;0;0;1
73296.65024;2052.321938;16239.92536;4914.20156;429.1710118;58101.34018;33705.38784;0;0;0;1
86583.32182;340.370305;828.6433249;1055.89983;7448.521509;41491.06779;62030.13957;0;0;0;1
36747.39185;8360.592266;8518.128747;8084.538757;921.2824046;45119.95863;87134.32832;0;0;0;1
39289.62793;971.2296199;7976.520176;6487.860587;13405.17118;5060.079838;39934.12231;0;0;0;1
136208.8752;1857.447559;11792.23161;4110.77941;15831.30512;41324.46873;21771.44399;0;0;0;1
104684.1313;2022.580678;18618.06938;15807.26281;597.2071404;59320.33338;18064.94389;0;0;0;1
65061.28757;1830.17824;11221.20004;904.8781035;11572.90339;31691.22115;71808.93043;0;0;0;1
3006.247343;2717.919005;13736.21972;16272.32146;1467.798204;3477.565689;4831.033538;0;0;0;1
48562.62048;2119.275282;7485.927791;3929.405323;2613.511168;16376.90074;55886.00282;0;0;0;1
42792.90198;6363.379384;2899.329339;9088.77493;3934.588241;12405.59826;59112.49299;0;0;0;1
50719.53114;6210.864816;11883.90207;3341.058914;8123.899015;6417.726377;57810.18838;0;0;0;1
3817.752168;5194.964037;2910.468443;10174.50768;4529.108226;49208.13529;5641.120031;0;0;0;1
84926.90157;7834.96311;16534.23359;5740.602253;5923.666144;37964.78309;89839.90462;0;0;0;1
146975.6919;967.8626433;8205.659909;7143.357593;967.2214141;22058.17643;20987.8752;0;0;0;1
200304.2222;4812.74048;15912.90533;9916.320434;7093.124807;49354.15872;47675.91439;0;0;0;1
81389.39613;6224.718098;2683.186447;9412.03831;8277.257389;14996.77337;85269.26198;0;0;0;1
7141.491268;6576.449436;12761.49906;12642.83992;659.4932776;37159.20148;56459.52867;0;0;0;1
27159.63066;1221.886226;12584.74422;359.1604304;3251.83981;19757.4824;527.1631586;0;0;0;1
77805.48339;10337.44374;8875.334721;14057.0195;315.0532178;20996.40441;9971.801799;0;0;0;1
56625.09098;1112.56858;11108.15484;6944.642926;2128.016977;40205.39459;21366.7762;0;0;0;1
17969.73105;6498.230168;3926.885223;9474.562167;216.8664965;16386.67459;34048.84126;0;0;0;1
116665.5526;4867.05681;5192.639938;407.6977787;6399.061019;23232.51186;42851.43401;0;0;0;1
66856.52457;1988.718238;17328.21949;8559.037088;2160.885728;16934.17647;87446.44943;0;0;0;1
241931.6614;11172.27554;5770.871927;13739.97468;3587.044015;11290.69943;5362.285883;0;0;0;1
22410.03353;4254.348234;13183.45215;18614.13073;13068.33504;5687.08695;63292.7864;0;0;0;1
2507.296329;3571.8334;4389.63924;6507.61737;13166.17625;43195.05848;26316.17775;0;0;0;1
88767.54581;4799.954478;26440.27463;3104.843421;4902.142957;21201.909;35960.32546;0;0;0;1
56866.292;3025.733253;6542.361396;11276.578;14477.17972;42407.52396;81208.06448;0;0;0;1
27407.6861;146.0158744;10061.24753;978.4769057;4351.341996;3993.229272;33471.61556;0;0;0;1
36992.70303;47.84587033;6387.309748;1781.408888;5552.352099;38678.68262;67612.63819;0;0;0;1
56644.86383;4413.761356;9580.162666;7775.138683;3666.941771;33280.74306;4611.638981;0;0;0;1
86201.06203;11026.62987;7870.346898;2052.636517;936.5726476;29396.41851;26416.93487;0;0;0;1
43301.45765;4469.35241;16864.10933;12188.32768;6246.741327;42375.64094;51990.92157;0;0;0;1
100790.1273;5207.064639;867.2877392;6491.69587;2936.835886;18567.07546;50436.10776;0;0;0;1
108129.4863;1436.447882;13397.27644;957.6993292;874.3856755;48272.33419;39616.56041;0;0;0;1
23315.7513;2687.840602;15105.28134;6910.707733;9484.589145;5738.731549;14246.18919;0;0;0;1
13132.12758;3859.721411;5409.204985;2817.791335;7885.882693;19127.20082;16155.02882;0;0;0;1
111997.2932;2294.552562;7140.630401;3701.336892;4422.548752;21222.48596;28950.99605;0;0;0;1
1139.110414;3523.357387;13709.57336;8644.425748;7967.818146;34225.49708;39923.03226;0;0;0;1
181404.8457;114.0996089;2032.373437;5640.848711;2844.123224;26692.19278;40926.39399;0;0;0;1
85376.62763;553.2438716;18127.12595;1834.672583;6103.162168;4330.346651;57466.54881;0;0;0;1
154635.4548;65.93612748;15640.53901;9966.14348;2182.051194;30747.96802;58473.6251;0;0;0;1
50822.39299;4154.794908;14715.36954;714.4790816;339.9771951;1731.930883;37630.31138;0;0;0;1
23307.4594;6515.865601;14744.08026;16777.30228;5448.999639;43190.9908;39218.09168;0;0;0;1
16947.68892;1829.011378;7042.897832;4259.320041;14834.7358;30247.08776;8610.479634;0;0;0;1
131244.3071;1314.986119;18061.9681;849.8132351;1700.210807;19339.39295;18993.0107;0;0;0;1
105224.4916;8911.703282;10204.8851;11666.1871;2736.189617;40687.6192;53164.89941;0;0;0;1
59677.67774;476.2420328;3690.343657;13441.24735;6542.53218;2211.757783;32573.6806;0;0;0;1
21944.83858;1570.158151;4184.563003;299.0249782;9868.561395;24261.32099;81768.51075;0;0;0;1
115992.3665;5673.944864;5566.78891;362.9272922;2743.626027;15599.8688;72921.59676;0;0;0;1
54049.78553;6871.44325;1977.206469;6350.550516;52.65202904;8608.599886;36744.64499;0;0;0;1
164524.6745;3064.74187;19950.60065;5529.202464;9370.438491;11050.00095;9818.957465;0;0;0;1
106094.0504;10235.00617;17458.48444;8266.283382;8502.290735;41968.61895;26539.31568;0;0;0;1
67212.63119;1935.48787;2171.207073;19930.56406;3985.667135;10884.56463;3101.865994;0;0;0;1
89666.39879;207.0308959;790.8839788;2987.777189;3551.818902;8628.676178;27261.79338;0;0;0;1
12675.08557;1369.440653;13159.23649;7669.688012;2110.687574;3874.273537;19355.07255;0;0;0;1
270557.0542;6727.5726;19922.20519;4497.193768;6239.268575;17890.1588;7868.857171;0;0;0;1
76230.00973;4961.21001;18311.58523;8530.808726;9701.930923;307.4157189;31473.61992;0;0;0;1
8978.892004;9637.75824;20487.88353;114.8455038;18523.27031;3598.591118;5536.040674;0;0;0;1
93032.64834;1691.126388;16959.45472;5887.7264;7236.824262;26961.99684;6743.662487;0;0;0;1
139607.8624;4198.000243;2089.517587;12856.49049;6686.399326;6886.966708;14004.63744;0;0;0;1
116712.3419;4267.52691;11182.41394;14834.76301;3376.846346;18506.76253;11448.55544;0;0;0;1
46121.96838;7948.933871;12816.02446;7756.278446;616.3284834;45789.06065;39367.23009;0;0;0;1
53132.73936;942.7560308;345.2958551;1498.55155;2754.644111;11839.07931;33731.68342;0;0;0;1
114812.9113;9158.811972;8354.774831;12480.0658;6624.774109;9210.491787;38121.22579;0;0;0;1
134745.5576;1635.357502;14421.93068;1107.8481;11086.24016;29895.77206;25300.2941;0;0;0;1
22191.65068;5149.307797;3039.147489;3431.580921;14090.98023;21842.17007;5705.162996;0;0;0;1
64124.82762;6648.612377;6021.40703;3191.250402;10641.86843;28175.25609;44352.1074;0;0;0;1
147584.7603;4968.54153;1167.886067;13625.56166;15227.52014;40203.87351;58425.58335;0;0;0;1
115675.3492;8589.610112;1690.06196;3930.175506;10081.70307;11749.56571;34769.42041;0;0;0;1
86587.45546;3991.138258;11609.66291;15910.50607;2198.983448;7183.830792;7198.690988;0;0;0;1
22330.1229;9874.149051;21382.62768;3189.187666;498.1739161;25391.29515;24660.83448;0;0;0;1
68727.24339;1695.891893;13003.38434;1045.405881;11076.43187;19485.98104;39725.95861;0;0;0;1
117745.7376;4998.473271;17935.75188;10937.29218;2906.365093;11703.57819;19177.53756;0;0;0;1
156316.5596;6525.24735;12246.09714;8887.816881;8411.103581;9434.114448;28845.46451;0;0;0;1
36627.4702;4076.209994;4026.635593;2870.087071;3684.132423;18698.24723;31226.51503;0;0;0;1
5641.934054;2668.651033;7435.144097;2114.866871;16927.38194;20837.51903;24352.4501;0;0;0;1
63528.28219;5041.616422;23332.16856;5332.923165;4388.232371;12699.23049;5436.8738;0;0;0;1
9643.792692;668.0395613;4913.00799;3296.858454;4086.453741;41309.01583;73422.10757;0;0;0;1
116847.1407;4493.72686;5337.839424;9050.211084;965.4173828;16706.47687;40905.91438;0;0;0;1
23171.32852;11790.18217;3069.656801;6345.732683;6273.18324;28068.54186;77564.83388;0;0;0;1
58928.62219;314.0591767;5472.949427;2992.168223;12048.65585;3304.477894;62225.87151;0;0;0;1
16296.30816;5592.300999;6035.874758;7585.813419;1865.798867;12624.69128;47823.76577;0;0;0;1
62491.00133;6003.734458;4908.146398;8805.974102;14423.85302;9967.239818;12815.53452;0;0;0;1
50213.15798;4083.961862;3767.875673;7057.459435;7882.345424;654.7565483;2721.068038;0;0;0;1
35787.82003;3308.248987;4509.993518;15365.8298;684.0154611;7428.414215;95811.5848;0;0;0;1
111243.6754;3058.081538;14281.30601;7983.285494;3030.024784;11940.18464;17464.87863;0;0;0;1
37738.44841;11190.72202;4614.647485;3978.686147;5957.05459;957.2698526;4290.551195;0;0;0;1
200483.9654;3085.674681;14963.08863;10629.50669;8743.607423;43018.4018;19742.78802;0;0;0;1
52527.62193;5762.131391;5593.916104;2952.521219;7691.377793;1227.640718;8961.235918;0;0;0;1
31035.07342;2054.73673;4679.233861;7131.63096;3445.795427;37566.64391;23164.29432;0;0;0;1
82529.65289;1075.642242;8332.29874;3856.025123;8423.876498;47120.16136;36765.86345;0;0;0;1
65331.25469;4875.438381;1328.837112;1972.608369;10438.38859;3149.645217;45733.10655;0;0;0;1
105597.3006;1792.977995;6363.347334;13454.13836;7436.410355;23910.29816;53646.35017;0;0;0;1
12959.43474;2820.450249;16107.30198;2408.191472;11020.07166;16787.04854;45136.81285;0;0;0;1
52158.22409;9748.338379;276.1339097;7494.611577;4369.296116;12352.13052;8068.776365;0;0;0;1
179934.4565;397.9557572;7110.89191;6147.857463;2547.469379;53358.30477;10242.87421;0;0;0;1
71446.78187;8537.404505;157.3562216;694.4874975;2423.404071;16163.34792;1366.744496;0;0;0;1
86893.08286;7598.314689;4189.718348;6157.079592;1404.893621;3089.199171;18613.58783;0;0;0;1
43827.24897;105.2711508;8384.224187;9018.124331;787.9728221;15908.18402;65372.99845;0;0;0;1
95961.2895;119.1109041;12454.4554;9060.358016;10543.65669;17561.45795;97983.05982;0;0;0;1
118700.9936;2358.741644;25119.63927;18397.37366;8531.584249;21033.1978;63786.29082;0;0;0;1
187562.636;2228.212076;12911.97071;4448.0386;278.6930581;8231.447238;20061.09246;0;0;0;1
117174.1461;3841.536013;6063.712254;8693.233584;12793.91607;24845.48785;14144.35863;0;0;0;1
57795.565;4404.002079;24676.18084;15635.16769;1993.546874;10646.43425;13924.65756;0;0;0;1
61462.91543;9099.352124;12047.7337;10924.05939;2417.620363;18418.22442;41150.83891;0;0;0;1
85321.69019;2627.68868;12860.63275;1938.078808;1131.235297;16980.66697;23158.59423;0;0;0;1
